"","Camera.ID","Date","Species","Number"
"6391","Research_CL_1_Cam_2","1/15/2023","Armadillo",1
"6392","Research_CL_1_Cam_2","1/16/2023","Opossum",1
"6393","Research_CL_1_Cam_2","1/16/2023","Armadillo",2
"6394","Research_CL_1_Cam_2","1/16/2023","Opossum",1
"6395","Research_CL_1_Cam_2","1/16/2023","Opossum",1
"6396","Research_CL_1_Cam_2","1/16/2023","Armadillo",1
"6397","Research_CL_1_Cam_2","1/16/2023","Raccoon",1
"6398","Research_CL_1_Cam_2","1/16/2023","Opossum",1
"6399","Research_CL_1_Cam_2","1/17/2023","Armadillo",1
"6400","Research_CL_1_Cam_2","1/17/2023","Armadillo",1
"6401","Research_CL_1_Cam_2","1/17/2023","Armadillo",1
"6402","Research_CL_1_Cam_2","1/17/2023","Armadillo",2
"6403","Research_CL_1_Cam_2","1/17/2023","Armadillo",1
"6404","Research_CL_1_Cam_2","1/18/2023","Opossum",1
"6405","Research_CL_1_Cam_2","1/18/2023","Armadillo",1
"6406","Research_CL_1_Cam_2","1/18/2023","Raccoon",1
"6407","Research_CL_1_Cam_2","1/18/2023","Armadillo",1
"6408","Research_CL_1_Cam_2","1/19/2023","Armadillo",1
"6409","Research_CL_1_Cam_2","1/20/2023","Armadillo",1
"6410","Research_CL_1_Cam_2","1/21/2023","Armadillo",1
"6411","Research_CL_1_Cam_2","1/21/2023","Armadillo",1
"6412","Research_CL_1_Cam_2","1/21/2023","Armadillo",1
"6413","Research_CL_1_Cam_2","1/21/2023","Armadillo",1
"6414","Research_CL_1_Cam_2","1/22/2023","Armadillo",1
"6415","Research_CL_1_Cam_2","1/22/2023","Armadillo",1
"6416","Research_CL_1_Cam_2","1/22/2023","Armadillo",2
"6417","Research_CL_1_Cam_2","1/22/2023","Armadillo",1
"6418","Research_CL_1_Cam_2","1/23/2023","Armadillo",1
"6419","Research_CL_1_Cam_2","1/23/2023","Armadillo",1
"6420","Research_CL_1_Cam_2","1/23/2023","Armadillo",1
"6421","Research_CL_1_Cam_2","1/23/2023","Armadillo",1
"6422","Research_CL_1_Cam_2","1/24/2023","Armadillo",1
"6423","Research_CL_1_Cam_2","1/24/2023","Armadillo",1
"6424","Research_CL_1_Cam_2","1/24/2023","Armadillo",1
"6425","Research_CL_1_Cam_2","1/24/2023","Armadillo",1
"6426","Research_CL_1_Cam_2","1/24/2023","Armadillo",1
"6427","Research_CL_1_Cam_2","1/25/2023","Opossum",1
"6428","Research_CL_1_Cam_2","1/25/2023","Armadillo",1
"6429","Research_CL_1_Cam_2","1/25/2023","Armadillo",1
"6430","Research_CL_1_Cam_2","1/25/2023","Armadillo",1
"6431","Research_CL_1_Cam_2","1/26/2023","Bird",1
"6432","Research_CL_1_Cam_2","1/26/2023","Armadillo",1
"6433","Research_CL_1_Cam_2","1/26/2023","Armadillo",1
"6434","Research_CL_1_Cam_2","1/26/2023","Armadillo",1
"6435","Research_CL_1_Cam_2","1/27/2023","Armadillo",1
"6436","Research_CL_1_Cam_2","1/27/2023","Armadillo",1
"6437","Research_CL_1_Cam_2","1/27/2023","Armadillo",1
"6438","Research_CL_1_Cam_2","1/27/2023","Opossum",1
"6439","Research_CL_1_Cam_2","1/27/2023","Opossum",1
"6440","Research_CL_1_Cam_2","1/27/2023","Raccoon",1
"6441","Research_CL_1_Cam_2","1/27/2023","Armadillo",1
"6442","Research_CL_1_Cam_2","1/27/2023","Armadillo",1
"6443","Research_CL_1_Cam_2","1/28/2023","Armadillo",1
"6444","Research_CL_1_Cam_2","1/28/2023","Striped Skunk",1
"6445","Research_CL_1_Cam_2","1/28/2023","Armadillo",1
"6446","Research_CL_1_Cam_2","1/28/2023","Armadillo",1
"6447","Research_CL_1_Cam_2","1/29/2023","Armadillo",1
"6448","Research_CL_1_Cam_2","1/30/2023","Armadillo",1
"6449","Research_CL_1_Cam_2","1/30/2023","Armadillo",1
"6450","Research_CL_1_Cam_2","1/30/2023","Armadillo",1
"6451","Research_CL_1_Cam_2","1/30/2023","Raccoon",1
"6452","Research_CL_1_Cam_2","1/30/2023","Raccoon",1
"6453","Research_CL_1_Cam_2","1/30/2023","Armadillo",1
"6454","Research_CL_1_Cam_2","1/30/2023","Armadillo",1
"6455","Research_CL_1_Cam_2","1/31/2023","Armadillo",1
"6456","Research_CL_1_Cam_2","2/1/2023","Armadillo",1
"6457","Research_CL_1_Cam_2","2/1/2023","Armadillo",1
"6458","Research_CL_1_Cam_2","2/2/2023","Armadillo",1
"6459","Research_CL_1_Cam_2","2/2/2023","Raccoon",1
"6460","Research_CL_1_Cam_2","2/2/2023","Armadillo",1
"6461","Research_CL_1_Cam_2","2/2/2023","Armadillo",1
"6462","Research_CL_1_Cam_2","2/2/2023","Armadillo",1
"6463","Research_CL_1_Cam_2","2/3/2023","Armadillo",1
"6464","Research_CL_1_Cam_2","2/4/2023","Raccoon",1
"6465","Research_CL_1_Cam_2","2/4/2023","Bird",1
"6466","Research_CL_1_Cam_5","12/2/2022","Striped Skunk",1
"6467","Research_CL_1_Cam_5","12/2/2022","Cottontail",1
"6468","Research_CL_1_Cam_5","12/3/2022","Cottontail",1
"6469","Research_CL_1_Cam_5","12/3/2022","Striped Skunk",1
"6470","Research_CL_1_Cam_5","12/3/2022","Bird",1
"6471","Research_CL_1_Cam_5","12/3/2022","Bird",1
"6472","Research_CL_1_Cam_5","12/3/2022","Cottontail",1
"6473","Research_CL_1_Cam_5","12/3/2022","Striped Skunk",1
"6474","Research_CL_1_Cam_5","12/4/2022","Bird",1
"6475","Research_CL_1_Cam_5","12/4/2022","Bird",1
"6476","Research_CL_1_Cam_5","12/4/2022","Bird",1
"6477","Research_CL_1_Cam_5","12/4/2022","Bird",1
"6478","Research_CL_1_Cam_5","12/4/2022","Cottontail",1
"6479","Research_CL_1_Cam_5","12/5/2022","Cottontail",1
"6480","Research_CL_1_Cam_5","12/5/2022","Cottontail",1
"6481","Research_CL_1_Cam_5","12/5/2022","Cottontail",1
"6482","Research_CL_1_Cam_5","12/5/2022","Cottontail",1
"6483","Research_CL_1_Cam_5","12/5/2022","Bird",1
"6484","Research_CL_1_Cam_5","12/5/2022","Cottontail",1
"6485","Research_CL_1_Cam_5","12/5/2022","Striped Skunk",2
"6486","Research_CL_1_Cam_5","12/5/2022","Striped Skunk",1
"6487","Research_CL_1_Cam_5","12/5/2022","Striped Skunk",1
"6488","Research_CL_1_Cam_5","12/5/2022","Striped Skunk",1
"6489","Research_CL_1_Cam_5","12/7/2022","Striped Skunk",1
"6490","Research_CL_1_Cam_5","12/7/2022","Cottontail",1
"6491","Research_CL_1_Cam_5","12/7/2022","Cottontail",1
"6492","Research_CL_1_Cam_5","12/8/2022","Striped Skunk",1
"6493","Research_CL_1_Cam_5","12/8/2022","Striped Skunk",1
"6494","Research_CL_1_Cam_5","12/8/2022","Cottontail",1
"6495","Research_CL_1_Cam_5","12/8/2022","Cottontail",1
"6496","Research_CL_1_Cam_5","12/9/2022","Bird",1
"6497","Research_CL_1_Cam_5","12/9/2022","Bird",1
"6498","Research_CL_1_Cam_5","12/10/2022","Striped Skunk",1
"6499","Research_CL_1_Cam_5","12/10/2022","Striped Skunk",1
"6500","Research_CL_1_Cam_5","12/10/2022","Opossum",1
"6501","Research_CL_1_Cam_5","12/10/2022","Cottontail",1
"6502","Research_CL_1_Cam_5","12/10/2022","Bird",1
"6503","Research_CL_1_Cam_5","12/10/2022","Striped Skunk",1
"6504","Research_CL_1_Cam_5","12/11/2022","Cottontail",1
"6505","Research_CL_1_Cam_5","12/11/2022","Cottontail",1
"6506","Research_CL_1_Cam_5","12/11/2022","Bird",1
"6507","Research_CL_1_Cam_5","12/12/2022","Cat",1
"6508","Research_CL_1_Cam_5","12/12/2022","Mouse",1
"6509","Research_CL_1_Cam_5","12/13/2022","Bird",1
"6510","Research_CL_1_Cam_5","12/14/2022","Cottontail",1
"6511","Research_CL_1_Cam_5","12/14/2022","Mouse",1
"6512","Research_CL_1_Cam_5","12/15/2022","Cat",1
"6513","Research_CL_1_Cam_5","12/15/2022","Cottontail",1
"6514","Research_CL_1_Cam_5","12/17/2022","Cottontail",1
"6515","Research_CL_1_Cam_5","12/18/2022","Bird",1
"6516","Research_CL_1_Cam_5","12/19/2022","Cat",1
"6517","Research_CL_1_Cam_5","12/19/2022","Cat",1
"6518","Research_CL_1_Cam_5","12/20/2022","Cat",1
"6519","Research_CL_1_Cam_5","12/20/2022","Bird",1
"6520","Research_CL_1_Cam_5","12/21/2022","White-tailed Deer",2
"6521","Research_CL_1_Cam_5","12/21/2022","Cottontail",1
"6522","Research_CL_1_Cam_5","12/21/2022","Cottontail",1
"6523","Research_CL_1_Cam_5","12/21/2022","Armadillo",1
"6524","Research_CL_1_Cam_5","12/22/2022","Cottontail",1
"6525","Research_CL_1_Cam_5","12/23/2022","Mouse",1
"6526","Research_CL_1_Cam_5","12/24/2022","Mouse",1
"6527","Research_CL_1_Cam_5","12/24/2022","Mouse",1
"6528","Research_CL_1_Cam_5","12/24/2022","Bird",1
"6529","Research_CL_1_Cam_5","12/24/2022","Bird",1
"6530","Research_CL_1_Cam_5","12/25/2022","Mouse",1
"6531","Research_CL_1_Cam_5","12/26/2022","Mouse",1
"6532","Research_CL_1_Cam_5","12/26/2022","Mouse",1
"6533","Research_CL_1_Cam_5","12/26/2022","Mouse",1
"6534","Research_CL_1_Cam_5","12/27/2022","Mouse",1
"6535","Research_CL_1_Cam_5","12/28/2022","Mouse",1
"6536","Research_CL_1_Cam_5","12/28/2022","Cat",1
"6537","Research_CL_1_Cam_5","12/28/2022","Cat",1
"6538","Research_CL_1_Cam_5","12/29/2022","Bird",1
"6539","Research_CL_1_Cam_5","12/29/2022","Opossum",1
"6540","Research_CL_1_Cam_5","12/30/2022","Cottontail",1
"6541","Research_CL_1_Cam_5","12/30/2022","Bird",1
"6542","Research_CL_1_Cam_5","12/30/2022","Bird",1
"6543","Research_CL_1_Cam_5","12/30/2022","Bird",1
"6544","Research_CL_1_Cam_5","12/30/2022","White-tailed Deer",1
"6545","Research_CL_1_Cam_5","12/31/2022","Cat",1
"6546","Research_CL_1_Cam_5","1/1/2023","White-tailed Deer",1
"6547","Research_CL_1_Cam_5","1/1/2023","Cottontail",1
"6548","Research_CL_1_Cam_5","1/2/2023","Coyote",1
"6549","Research_CL_1_Cam_5","1/3/2023","White-tailed Deer",1
"6550","Research_CL_1_Cam_5","1/4/2023","Bird",1
"6551","Research_CL_1_Cam_5","1/7/2023","Mouse",1
"6552","Research_CL_1_Cam_5","1/7/2023","Bird",1
"6553","Research_CL_1_Cam_5","1/8/2023","White-tailed Deer",1
"6554","Research_CL_1_Cam_5","1/8/2023","Cottontail",1
"6555","Research_CL_1_Cam_5","1/9/2023","White-tailed Deer",1
"6556","Research_CL_1_Cam_5","1/9/2023","Cottontail",1
"6557","Research_CL_1_Cam_5","1/9/2023","Armadillo",1
"6558","Research_CL_1_Cam_5","1/10/2023","Striped Skunk",1
"6559","Research_CL_1_Cam_5","1/10/2023","Cottontail",1
"6560","Research_CL_1_Cam_5","1/10/2023","Bird",1
"6561","Research_CL_1_Cam_5","1/11/2023","Cat",1
"6562","Research_CL_1_Cam_5","1/11/2023","Cottontail",1
"6563","Research_CL_1_Cam_5","1/11/2023","Bird",1
"6564","Research_CL_1_Cam_5","1/12/2023","Bird",1
"6565","Research_CL_1_Cam_5","1/13/2023","Bird",1
"6566","Research_CL_1_Cam_5","1/13/2023","Bird",1
"6567","Research_CL_1_Cam_5","1/14/2023","Cottontail",1
"6568","Research_CL_1_Cam_5","1/14/2023","Cottontail",1
"6569","Research_CL_1_Cam_5","1/16/2023","Bird",1
"6570","Research_CL_1_Cam_5","1/17/2023","Cottontail",1
"6571","Research_CL_1_Cam_5","1/17/2023","Cat",2
"6572","Research_CL_1_Cam_5","1/17/2023","Cat",1
"6573","Research_CL_1_Cam_5","1/17/2023","Cat",1
"6574","Research_CL_1_Cam_5","1/17/2023","Raccoon",1
"6575","Research_CL_1_Cam_5","1/18/2023","Raccoon",1
"6576","Research_CL_1_Cam_5","1/18/2023","Cottontail",1
"6577","Research_CL_1_Cam_5","1/19/2023","Cottontail",1
"6578","Research_CL_1_Cam_5","1/19/2023","Cottontail",1
"6579","Research_CL_1_Cam_5","1/19/2023","Cottontail",1
"6580","Research_CL_1_Cam_5","1/19/2023","Cottontail",1
"6581","Research_CL_1_Cam_5","1/19/2023","Bird",1
"6582","Research_CL_1_Cam_5","1/19/2023","Mouse",1
"6583","Research_CL_1_Cam_5","1/19/2023","White-tailed Deer",1
"6584","Research_CL_1_Cam_5","1/19/2023","Mouse",1
"6585","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6586","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6587","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6588","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6589","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6590","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6591","Research_CL_1_Cam_5","1/20/2023","Mouse",1
"6592","Research_CL_1_Cam_5","1/21/2023","White-tailed Deer",1
"6593","Research_CL_1_Cam_5","1/21/2023","Mouse",1
"6594","Research_CL_1_Cam_5","1/21/2023","Cottontail",1
"6595","Research_CL_1_Cam_5","1/21/2023","Cottontail",1
"6596","Research_CL_1_Cam_5","1/21/2023","Raccoon",1
"6597","Research_CL_1_Cam_5","1/21/2023","Mouse",1
"6598","Research_CL_1_Cam_5","1/21/2023","Mouse",1
"6599","Research_CL_1_Cam_5","1/21/2023","Cottontail",1
"6600","Research_CL_1_Cam_5","1/22/2023","Cottontail",1
"6601","Research_CL_1_Cam_5","1/22/2023","Cat",1
"6602","Research_CL_1_Cam_5","1/22/2023","Cottontail",1
"6603","Research_CL_1_Cam_5","1/22/2023","Cottontail",1
"6604","Research_CL_1_Cam_5","1/22/2023","Cottontail",1
"6605","Research_CL_1_Cam_5","1/22/2023","Cottontail",1
"6606","Research_CL_1_Cam_5","1/23/2023","Mouse",1
"6607","Research_CL_1_Cam_5","1/23/2023","Cottontail",1
"6608","Research_CL_1_Cam_5","1/23/2023","Bird",1
"6609","Research_CL_1_Cam_5","1/23/2023","Bird",1
"6610","Research_CL_1_Cam_5","1/23/2023","Mouse",1
"6611","Research_CL_1_Cam_5","1/23/2023","Cottontail",1
"6612","Research_CL_1_Cam_5","1/24/2023","Cottontail",1
"6613","Research_CL_1_Cam_5","1/24/2023","Cottontail",1
"6614","Research_CL_1_Cam_5","1/24/2023","Cottontail",1
"6615","Research_CL_1_Cam_5","1/24/2023","Mouse",1
"6616","Research_CL_1_Cam_5","1/24/2023","Cottontail",1
"6617","Research_CL_1_Cam_5","1/26/2023","Cottontail",1
"6618","Research_CL_1_Cam_5","1/26/2023","Cottontail",1
"6619","Research_CL_1_Cam_5","1/26/2023","Bird",1
"6620","Research_CL_1_Cam_5","1/26/2023","Cottontail",1
"6621","Research_CL_1_Cam_5","1/26/2023","Mouse",1
"6622","Research_CL_1_Cam_5","1/26/2023","Mouse",1
"6623","Research_CL_1_Cam_5","1/27/2023","Mouse",1
"6624","Research_CL_1_Cam_5","1/27/2023","Mouse",1
"6625","Research_CL_1_Cam_5","1/27/2023","Mouse",1
"6626","Research_CL_1_Cam_5","1/27/2023","Mouse",1
"6627","Research_CL_1_Cam_5","1/28/2023","Mouse",1
"6628","Research_CL_1_Cam_5","1/28/2023","Striped Skunk",1
"6629","Research_CL_1_Cam_5","1/28/2023","Bird",1
"6630","Research_CL_1_Cam_5","1/29/2023","Cottontail",1
"6631","Research_CL_1_Cam_5","1/29/2023","Cottontail",1
"6632","Research_CL_1_Cam_5","1/29/2023","Mouse",1
"6633","Research_CL_1_Cam_5","1/29/2023","White-tailed Deer",1
"6634","Research_CL_1_Cam_5","1/29/2023","Cottontail",1
"6635","Research_CL_1_Cam_5","1/30/2023","Cottontail",1
"6636","Research_CL_1_Cam_5","1/30/2023","Cottontail",1
"6637","Research_CL_1_Cam_5","1/31/2023","Cottontail",1
"6638","Research_CL_1_Cam_5","1/31/2023","Cottontail",1
"6639","Research_CL_1_Cam_5","1/31/2023","Striped Skunk",1
"6640","Research_CL_1_Cam_5","1/31/2023","Striped Skunk",1
"6641","Research_CL_1_Cam_5","1/31/2023","Mouse",1
"6642","Research_CL_1_Cam_5","2/1/2023","Mouse",1
"6643","Research_CL_1_Cam_5","2/1/2023","Cottontail",1
"6644","Research_CL_1_Cam_5","2/2/2023","Cottontail",1
"6645","Research_CL_1_Cam_5","2/2/2023","Cottontail",1
"6646","Research_CL_1_Cam_5","2/4/2023","Bird",1
"6647","Research_CL_1_Cam_7","12/2/2022","Cottontail",1
"6648","Research_CL_1_Cam_7","12/2/2022","Cottontail",1
"6649","Research_CL_1_Cam_7","12/2/2022","Cottontail",1
"6650","Research_CL_1_Cam_7","12/2/2022","Cottontail",1
"6651","Research_CL_1_Cam_7","12/3/2022","Striped Skunk",1
"6652","Research_CL_1_Cam_7","12/3/2022","Cottontail",2
"6653","Research_CL_1_Cam_7","12/3/2022","Cottontail",2
"6654","Research_CL_1_Cam_7","12/3/2022","Cottontail",2
"6655","Research_CL_1_Cam_7","12/3/2022","Striped Skunk",1
"6656","Research_CL_1_Cam_7","12/4/2022","Cottontail",1
"6657","Research_CL_1_Cam_7","12/6/2022","Unknown",1
"6658","Research_CL_1_Cam_7","12/6/2022","Cottontail",1
"6659","Research_CL_1_Cam_7","12/6/2022","Raccoon",1
"6660","Research_CL_1_Cam_7","12/7/2022","White-tailed Deer",1
"6661","Research_CL_1_Cam_7","12/8/2022","Bird",1
"6662","Research_CL_1_Cam_7","12/10/2022","Opossum",1
"6663","Research_CL_1_Cam_7","12/10/2022","Raccoon",1
"6664","Research_CL_1_Cam_7","12/10/2022","Raccoon",2
"6665","Research_CL_1_Cam_7","12/10/2022","Opossum",1
"6666","Research_CL_1_Cam_7","12/11/2022","Raccoon",1
"6667","Research_CL_1_Cam_7","12/11/2022","Bird",1
"6668","Research_CL_1_Cam_7","12/11/2022","Raccoon",1
"6669","Research_CL_1_Cam_7","12/11/2022","Cottontail",1
"6670","Research_CL_1_Cam_7","12/12/2022","Cat",1
"6671","Research_CL_1_Cam_7","12/12/2022","Cottontail",1
"6672","Research_CL_1_Cam_7","12/14/2022","Bobcat",1
"6673","Research_CL_1_Cam_7","12/14/2022","White-tailed Deer",2
"6674","Research_CL_1_Cam_7","12/15/2022","White-tailed Deer",1
"6675","Research_CL_1_Cam_7","12/17/2022","Opossum",1
"6676","Research_CL_1_Cam_7","12/17/2022","Cottontail",1
"6677","Research_CL_1_Cam_7","12/18/2022","Bird",1
"6678","Research_CL_1_Cam_7","12/19/2022","Cat",1
"6679","Research_CL_1_Cam_7","12/20/2022","Raccoon",1
"6680","Research_CL_1_Cam_7","12/22/2022","Striped Skunk",1
"6681","Research_CL_1_Cam_7","12/25/2022","Bird",1
"6682","Research_CL_1_Cam_7","12/25/2022","Cottontail",1
"6683","Research_CL_1_Cam_7","12/25/2022","Cottontail",1
"6684","Research_CL_1_Cam_7","12/25/2022","Cottontail",1
"6685","Research_CL_1_Cam_7","12/26/2022","Bird",1
"6686","Research_CL_1_Cam_7","12/26/2022","Bird",1
"6687","Research_CL_1_Cam_7","12/27/2022","Bird",1
"6688","Research_CL_1_Cam_7","12/27/2022","Cat",1
"6689","Research_CL_1_Cam_7","12/28/2022","Cat",1
"6690","Research_CL_1_Cam_7","12/29/2022","Cat",1
"6691","Research_CL_1_Cam_7","12/30/2022","White-tailed Deer",1
"6692","Research_CL_1_Cam_7","1/1/2023","Opossum",1
"6693","Research_CL_1_Cam_7","1/1/2023","Gray Fox",1
"6694","Research_CL_1_Cam_7","1/5/2023","Cat",1
"6695","Research_CL_1_Cam_7","1/5/2023","Cat",1
"6696","Research_CL_1_Cam_7","1/6/2023","Rat",1
"6697","Research_CL_1_Cam_7","1/6/2023","Cottontail",1
"6698","Research_CL_1_Cam_7","1/6/2023","White-tailed Deer",1
"6699","Research_CL_1_Cam_7","1/6/2023","Cat",1
"6700","Research_CL_1_Cam_7","1/9/2023","Bird",1
"6701","Research_CL_1_Cam_7","1/10/2023","Cat",1
"6702","Research_CL_1_Cam_7","1/10/2023","Cat",1
"6703","Research_CL_1_Cam_7","1/11/2023","Armadillo",1
"6704","Research_CL_1_Cam_7","1/12/2023","Raccoon",2
"6705","Research_CL_1_Cam_7","1/12/2023","Cat",1
"6706","Research_CL_1_Cam_7","1/12/2023","Cat",1
"6707","Research_CL_1_Cam_7","1/12/2023","Cat",1
"6708","Research_CL_1_Cam_7","1/13/2023","Gray Fox",1
"6709","Research_CL_1_Cam_7","1/13/2023","Cat",1
"6710","Research_CL_1_Cam_7","1/13/2023","Cat",1
"6711","Research_CL_1_Cam_7","1/13/2023","Raccoon",1
"6712","Research_CL_1_Cam_7","1/13/2023","Raccoon",1
"6713","Research_CL_1_Cam_7","1/14/2023","Bird",1
"6714","Research_CL_1_Cam_7","1/15/2023","Cat",1
"6715","Research_CL_1_Cam_7","1/15/2023","Cat",1
"6716","Research_CL_1_Cam_7","1/15/2023","Cat",1
"6717","Research_CL_1_Cam_7","1/16/2023","Armadillo",1
"6718","Research_CL_1_Cam_7","1/17/2023","Bird",1
"6719","Research_CL_1_Cam_7","1/18/2023","Armadillo",1
"6720","Research_CL_1_Cam_7","1/19/2023","Cat",1
"6721","Research_CL_1_Cam_7","1/19/2023","Raccoon",1
"6722","Research_CL_1_Cam_7","1/20/2023","Cat",1
"6723","Research_CL_1_Cam_7","1/20/2023","White-tailed Deer",1
"6724","Research_CL_1_Cam_7","1/20/2023","White-tailed Deer",1
"6725","Research_CL_1_Cam_7","1/21/2023","White-tailed Deer",1
"6726","Research_CL_1_Cam_7","1/22/2023","Cat",1
"6727","Research_CL_1_Cam_7","1/26/2023","Bird",1
"6728","Research_CL_1_Cam_7","1/26/2023","Bird",1
"6729","Research_CL_1_Cam_7","1/27/2023","Cat",1
"6730","Research_CL_1_Cam_7","1/27/2023","Cat",1
"6731","Research_CL_1_Cam_7","1/27/2023","Cat",1
"6732","Research_CL_1_Cam_7","1/27/2023","Striped Skunk",1
"6733","Research_CL_1_Cam_7","1/28/2023","White-tailed Deer",3
"6734","Research_CL_1_Cam_7","1/29/2023","Raccoon",1
"6735","Research_CL_1_Cam_7","2/4/2023","Bird",1
"6736","Research_CL_1_Cam_8","12/2/2022","White-tailed Deer",1
"6737","Research_CL_1_Cam_8","12/2/2022","White-tailed Deer",1
"6738","Research_CL_1_Cam_8","12/5/2022","White-tailed Deer",1
"6739","Research_CL_1_Cam_8","12/6/2022","White-tailed Deer",1
"6740","Research_CL_1_Cam_8","12/6/2022","White-tailed Deer",3
"6741","Research_CL_1_Cam_8","12/6/2022","White-tailed Deer",3
"6742","Research_CL_1_Cam_8","12/6/2022","White-tailed Deer",1
"6743","Research_CL_1_Cam_8","12/8/2022","White-tailed Deer",1
"6744","Research_CL_1_Cam_8","12/8/2022","White-tailed Deer",1
"6745","Research_CL_1_Cam_8","12/8/2022","White-tailed Deer",1
"6746","Research_CL_1_Cam_8","12/10/2022","Coyote",1
"6747","Research_CL_1_Cam_8","12/11/2022","Coyote",1
"6748","Research_CL_1_Cam_8","12/14/2022","Coyote",1
"6749","Research_CL_1_Cam_8","12/15/2022","White-tailed Deer",1
"6750","Research_CL_1_Cam_8","12/16/2022","White-tailed Deer",2
"6751","Research_CL_1_Cam_8","12/17/2022","Gray Fox",1
"6752","Research_CL_1_Cam_8","12/17/2022","Gray Fox",1
"6753","Research_CL_1_Cam_8","12/17/2022","Coyote",1
"6754","Research_CL_1_Cam_8","12/17/2022","Coyote",1
"6755","Research_CL_1_Cam_8","12/17/2022","Opossum",1
"6756","Research_CL_1_Cam_8","12/20/2022","White-tailed Deer",1
"6757","Research_CL_1_Cam_8","12/23/2022","Gray Fox",1
"6758","Research_CL_1_Cam_8","12/24/2022","Coyote",1
"6759","Research_CL_1_Cam_8","12/24/2022","White-tailed Deer",1
"6760","Research_CL_1_Cam_8","12/24/2022","White-tailed Deer",1
"6761","Research_CL_1_Cam_8","12/25/2022","White-tailed Deer",1
"6762","Research_CL_1_Cam_8","12/27/2022","White-tailed Deer",3
"6763","Research_CL_1_Cam_8","12/27/2022","Coyote",1
"6764","Research_CL_1_Cam_8","12/27/2022","Coyote",1
"6765","Research_CL_1_Cam_8","12/29/2022","Coyote",1
"6766","Research_CL_1_Cam_8","12/31/2022","Coyote",1
"6767","Research_CL_1_Cam_8","1/3/2023","Coyote",1
"6768","Research_CL_1_Cam_8","1/3/2023","White-tailed Deer",3
"6769","Research_CL_1_Cam_8","1/3/2023","White-tailed Deer",1
"6770","Research_CL_1_Cam_8","1/4/2023","Coyote",1
"6771","Research_CL_1_Cam_8","1/4/2023","Coyote",1
"6772","Research_CL_1_Cam_8","1/4/2023","Coyote",1
"6773","Research_CL_1_Cam_8","1/5/2023","Coyote",1
