Camera.ID,Date,Species,Number,Week,Survey
Grandview2_CL_1_Cam_8,1/25/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/25/2023,Rat,1,4,13
Grandview2_CL_1_Cam_9,1/25/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_9,1/25/2023,Armadillo,1,4,13
Nacatoch2_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Nacatoch2_CL_1_Cam_2,1/25/2023,Armadillo,1,4,13
Nacatoch2_CL_1_Cam_3,1/25/2023,Cottontail,1,4,13
Nacatoch2_CL_1_Cam_3,1/25/2023,Opossum,1,4,13
Palmetto_CL_1_Cam_6,1/25/2023,Wild Hog,2,4,13
Palmetto_CL_1_Cam_6,1/25/2023,Wild Hog,1,4,13
Palmetto_CL_1_Cam_6,1/25/2023,White-tailed Deer,2,4,13
Palmetto_CL_1_Cam_6,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/25/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,Unknown,1,4,13
Research_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/25/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/25/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/25/2023,Armadillo,1,4,13
Research_CL_1_Cam_1,1/25/2023,Armadillo,1,4,13
Research_CL_1_Cam_1,1/25/2023,Bobcat,1,4,13
Research_CL_1_Cam_2,1/25/2023,Opossum,1,4,13
Research_CL_1_Cam_2,1/25/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/25/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/25/2023,Armadillo,1,4,13
Research_CL_1_Cam_8,1/25/2023,Bobcat,1,4,13
Sandhills2_CL_1_Cam_1,1/25/2023,Mouse,1,4,13
Sandhills2_CL_1_Cam_6,1/25/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_5,1/25/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/25/2023,Bird,1,4,13
Sandhills2_CL_1_Cam_5,1/25/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/25/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/25/2023,Gray Squirrel,1,4,13
Saratoga2_CL_1_Cam_3,1/25/2023,White-tailed Deer,3,4,13
Saratoga2_CL_1_Cam_3,1/25/2023,White-tailed Deer,1,4,13
Saratoga2_CL_1_Cam_5,1/25/2023,Gray Squirrel,1,4,13
Saratoga2_CL_1_Cam_5,1/25/2023,Armadillo,1,4,13
Stone2_CL_1_Cam_1,1/25/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_2,1/25/2023,Gray Squirrel,1,4,13
1B,1/26/2023,Coyote,1,4,13
1B,1/26/2023,Coyote,1,4,13
1B,1/26/2023,Coyote,1,4,13
1B,1/26/2023,Coyote,1,4,13
1B,1/26/2023,Coyote,1,4,13
204B,1/26/2023,Gray Squirrel,1,4,13
222B,1/26/2023,Gray Squirrel,1,4,13
222B,1/26/2023,Gray Squirrel,1,4,13
27B,1/26/2023,White-tailed Deer,1,4,13
27B,1/26/2023,White-tailed Deer,1,4,13
53B,1/26/2023,Gray Squirrel,1,4,13
64B,1/26/2023,White-tailed Deer,1,4,13
64B,1/26/2023,White-tailed Deer,1,4,13
64B,1/26/2023,Coyote,1,4,13
82B,1/26/2023,Gray Squirrel,1,4,13
82B,1/26/2023,Gray Squirrel,1,4,13
90B,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_10,1/26/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_10,1/26/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_10,1/26/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_10,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_14,1/26/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_14,1/26/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_14,1/26/2023,Opossum,1,4,13
Grandview2_CL_1_Cam_14,1/26/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_15,1/26/2023,Gray Squirrel,1,4,13
Grandview2_CL_1_Cam_2,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_2,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_7,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_7,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Striped Skunk,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/26/2023,Rat,1,4,13
Grandview2_CL_1_Cam_9,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_9,1/26/2023,Bird,1,4,13
Grandview2_CL_1_Cam_9,1/26/2023,Bird,1,4,13
Nacatoch2_CL_1_Cam_2,1/26/2023,White-tailed Deer,1,4,13
Nacatoch2_CL_1_Cam_3,1/26/2023,Cottontail,1,4,13
Palmetto_CL_1_Cam_3,1/26/2023,White-tailed Deer,1,4,13
Palmetto_CL_1_Cam_6,1/26/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_1,1/26/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_1,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_1,1/26/2023,Raccoon,1,4,13
Research_CL_1_Cam_1,1/26/2023,Bobcat,1,4,13
Research_CL_1_Cam_1,1/26/2023,Cottontail,1,4,13
Research_CL_1_Cam_2,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_2,1/26/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/26/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/26/2023,Armadillo,1,4,13
Research_CL_1_Cam_5,1/26/2023,Cottontail,1,4,13
Research_CL_1_Cam_5,1/26/2023,Cottontail,1,4,13
Research_CL_1_Cam_5,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_5,1/26/2023,Cottontail,1,4,13
Research_CL_1_Cam_5,1/26/2023,Mouse,1,4,13
Research_CL_1_Cam_5,1/26/2023,Mouse,1,4,13
Research_CL_1_Cam_7,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_7,1/26/2023,Bird,1,4,13
Research_CL_1_Cam_8,1/26/2023,Bird,1,4,13
Sandhills2_CL_1_Cam_2,1/26/2023,Fox Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/26/2023,Raccoon,1,4,13
Sandhills2_CL_1_Cam_5,1/26/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/26/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/26/2023,Gray Squirrel,1,4,13
Stone2_CL_1_Cam_3,1/26/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_3,1/26/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_4,1/26/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_6,1/26/2023,White-tailed Deer,1,4,13
15B,1/27/2023,Gray Squirrel,1,4,13
15B,1/27/2023,Gray Squirrel,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
1B,1/27/2023,Coyote,1,4,13
21B,1/27/2023,Gray Squirrel,1,4,13
34D,1/27/2023,Armadillo,1,4,13
34D,1/27/2023,Armadillo,1,4,13
64B,1/27/2023,Coyote,1,4,13
64B,1/27/2023,Coyote,1,4,13
73B,1/27/2023,Coyote,1,4,13
8B,1/27/2023,Gray Squirrel,1,4,13
Grandview2_CL_1_Cam_10,1/27/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_12,1/27/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_14,1/27/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_15,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_15,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_15,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_15,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_1,1/27/2023,Gray Squirrel,1,4,13
Grandview2_CL_1_Cam_1,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_1,1/27/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_1,1/27/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_2,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_2,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_4,1/27/2023,Fox Squirrel,1,4,13
Grandview2_CL_1_Cam_4,1/27/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_4,1/27/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/27/2023,Bird,1,4,13
Grandview2_CL_1_Cam_8,1/27/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_8,1/27/2023,Rat,1,4,13
Grandview2_CL_1_Cam_9,1/27/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_9,1/27/2023,Bird,1,4,13
Nacatoch2_CL_1_Cam_1,1/27/2023,White-tailed Deer,1,4,13
Nacatoch2_CL_1_Cam_2,1/27/2023,White-tailed Deer,1,4,13
Nacatoch2_CL_1_Cam_4,1/27/2023,White-tailed Deer,1,4,13
Nacatoch2_CL_1_Cam_4,1/27/2023,Armadillo,1,4,13
Palmetto_CL_1_Cam_6,1/27/2023,Raccoon,1,4,13
Research_CL_1_Cam_1,1/27/2023,White-tailed Deer,3,4,13
Research_CL_1_Cam_1,1/27/2023,Bird,1,4,13
Research_CL_1_Cam_1,1/27/2023,Gray Squirrel,1,4,13
Research_CL_1_Cam_2,1/27/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/27/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/27/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/27/2023,Opossum,1,4,13
Research_CL_1_Cam_2,1/27/2023,Opossum,1,4,13
Research_CL_1_Cam_2,1/27/2023,Raccoon,1,4,13
Research_CL_1_Cam_2,1/27/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/27/2023,Armadillo,1,4,13
Research_CL_1_Cam_5,1/27/2023,Mouse,1,4,13
Research_CL_1_Cam_5,1/27/2023,Mouse,1,4,13
Research_CL_1_Cam_5,1/27/2023,Mouse,1,4,13
Research_CL_1_Cam_5,1/27/2023,Mouse,1,4,13
Research_CL_1_Cam_7,1/27/2023,Cat,1,4,13
Research_CL_1_Cam_7,1/27/2023,Cat,1,4,13
Research_CL_1_Cam_7,1/27/2023,Cat,1,4,13
Research_CL_1_Cam_7,1/27/2023,Striped Skunk,1,4,13
Research_CL_1_Cam_8,1/27/2023,White-tailed Deer,3,4,13
Sandhills2_CL_1_Cam_1,1/27/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_4,1/27/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_4,1/27/2023,Unknown,1,4,13
Sandhills2_CL_1_Cam_4,1/27/2023,Opossum,1,4,13
Sandhills2_CL_1_Cam_5,1/27/2023,Gray Squirrel,1,4,13
Saratoga2_CL_1_Cam_1,1/27/2023,White-tailed Deer,1,4,13
Saratoga2_CL_1_Cam_5,1/27/2023,White-tailed Deer,1,4,13
Saratoga2_CL_1_Cam_5,1/27/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_2,1/27/2023,Gray Squirrel,1,4,13
Stone2_CL_1_Cam_2,1/27/2023,Gray Squirrel,1,4,13
Grandview2_CL_1_Cam_10,1/28/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_14,1/28/2023,Raccoon,1,4,13
Grandview2_CL_1_Cam_14,1/28/2023,Unknown,1,4,13
Grandview2_CL_1_Cam_14,1/28/2023,Unknown,1,4,13
Grandview2_CL_1_Cam_15,1/28/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_15,1/28/2023,Gray Squirrel,1,4,13
Grandview2_CL_1_Cam_15,1/28/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_2,1/28/2023,Cottontail,1,4,13
Grandview2_CL_1_Cam_4,1/28/2023,Armadillo,1,4,13
Grandview2_CL_1_Cam_4,1/28/2023,Fox Squirrel,1,4,13
Grandview2_CL_1_Cam_4,1/28/2023,Fox Squirrel,1,4,13
Grandview2_CL_1_Cam_4,1/28/2023,Bobcat,1,4,13
Grandview2_CL_1_Cam_7,1/28/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_7,1/28/2023,Bird,1,4,13
Grandview2_CL_1_Cam_7,1/28/2023,Bird,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Mouse,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Rat,1,4,13
Grandview2_CL_1_Cam_8,1/28/2023,Cottontail,1,4,13
Nacatoch2_CL_1_Cam_3,1/28/2023,Cottontail,1,4,13
Palmetto_CL_1_Cam_5,1/28/2023,White-tailed Deer,1,4,13
Palmetto_CL_1_Cam_6,1/28/2023,Raccoon,1,4,13
Palmetto_CL_1_Cam_6,1/28/2023,Opossum,1,4,13
Research_CL_1_Cam_1,1/28/2023,Striped Skunk,1,4,13
Research_CL_1_Cam_1,1/28/2023,Cottontail,1,4,13
Research_CL_1_Cam_1,1/28/2023,Gray Squirrel,1,4,13
Research_CL_1_Cam_1,1/28/2023,Raccoon,1,4,13
Research_CL_1_Cam_1,1/28/2023,Raccoon,1,4,13
Research_CL_1_Cam_1,1/28/2023,Opossum,1,4,13
Research_CL_1_Cam_1,1/28/2023,Opossum,1,4,13
Research_CL_1_Cam_1,1/28/2023,White-tailed Deer,1,4,13
Research_CL_1_Cam_2,1/28/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/28/2023,Striped Skunk,1,4,13
Research_CL_1_Cam_2,1/28/2023,Armadillo,1,4,13
Research_CL_1_Cam_2,1/28/2023,Armadillo,1,4,13
Research_CL_1_Cam_5,1/28/2023,Mouse,1,4,13
Research_CL_1_Cam_5,1/28/2023,Striped Skunk,1,4,13
Research_CL_1_Cam_5,1/28/2023,Bird,1,4,13
Research_CL_1_Cam_7,1/28/2023,White-tailed Deer,3,4,13
Research_CL_1_Cam_8,1/28/2023,Raccoon,1,4,13
Sandhills2_CL_1_Cam_2,1/28/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_2,1/28/2023,Dog,2,4,13
Sandhills2_CL_1_Cam_6,1/28/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_6,1/28/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_6,1/28/2023,White-tailed Deer,1,4,13
Sandhills2_CL_1_Cam_5,1/28/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/28/2023,Gray Squirrel,1,4,13
Sandhills2_CL_1_Cam_5,1/28/2023,Opossum,1,4,13
Saratoga2_CL_1_Cam_3,1/28/2023,White-tailed Deer,1,4,13
Saratoga2_CL_1_Cam_5,1/28/2023,White-tailed Deer,1,4,13
Saratoga2_CL_1_Cam_5,1/28/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_3,1/28/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_3,1/28/2023,White-tailed Deer,1,4,13
Stone2_CL_1_Cam_6,1/28/2023,White-tailed Deer,1,4,13
Grandview2_CL_1_Cam_10,1/29/2023,White-tailed Deer,1,5,14
Grandview2_CL_1_Cam_12,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_14,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_15,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_15,1/29/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_15,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_2,1/29/2023,Opossum,1,5,14
Grandview2_CL_1_Cam_4,1/29/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Armadillo,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_8,1/29/2023,Bobcat,1,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Armadillo,1,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Fox Squirrel,1,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Fox Squirrel,1,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Bird,1,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Armadillo,2,5,14
Grandview2_CL_1_Cam_9,1/29/2023,Mouse,1,5,14
Nacatoch2_CL_1_Cam_2,1/29/2023,Opossum,1,5,14
Nacatoch2_CL_1_Cam_3,1/29/2023,Cottontail,1,5,14
Nacatoch2_CL_1_Cam_3,1/29/2023,Coyote,1,5,14
Palmetto_CL_1_Cam_5,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,Raccoon,1,5,14
Research_CL_1_Cam_1,1/29/2023,Cottontail,1,5,14
Research_CL_1_Cam_1,1/29/2023,Opossum,1,5,14
Research_CL_1_Cam_1,1/29/2023,Unknown,1,5,14
Research_CL_1_Cam_1,1/29/2023,Armadillo,1,5,14
Research_CL_1_Cam_1,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/29/2023,Cottontail,1,5,14
Research_CL_1_Cam_1,1/29/2023,Gray Fox,1,5,14
Research_CL_1_Cam_2,1/29/2023,Armadillo,1,5,14
Research_CL_1_Cam_5,1/29/2023,Cottontail,1,5,14
Research_CL_1_Cam_5,1/29/2023,Cottontail,1,5,14
Research_CL_1_Cam_5,1/29/2023,Mouse,1,5,14
Research_CL_1_Cam_5,1/29/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_5,1/29/2023,Cottontail,1,5,14
Research_CL_1_Cam_7,1/29/2023,Raccoon,1,5,14
Research_CL_1_Cam_8,1/29/2023,Raccoon,1,5,14
Sandhills2_CL_1_Cam_5,1/29/2023,Gray Squirrel,1,5,14
Stone2_CL_1_Cam_2,1/29/2023,Gray Squirrel,1,5,14
Stone2_CL_1_Cam_4,1/29/2023,White-tailed Deer,1,5,14
205B,1/30/2023,White-tailed Deer,1,5,14
Grandview2_CL_1_Cam_10,1/30/2023,Armadillo,1,5,14
Grandview2_CL_1_Cam_10,1/30/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_15,1/30/2023,Gray Squirrel,1,5,14
Grandview2_CL_1_Cam_15,1/30/2023,Gray Squirrel,1,5,14
Grandview2_CL_1_Cam_2,1/30/2023,Bobcat,1,5,14
Grandview2_CL_1_Cam_2,1/30/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_2,1/30/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_4,1/30/2023,White-tailed Deer,2,5,14
Grandview2_CL_1_Cam_4,1/30/2023,White-tailed Deer,1,5,14
Grandview2_CL_1_Cam_7,1/30/2023,Unknown,1,5,14
Grandview2_CL_1_Cam_7,1/30/2023,Bird,1,5,14
Grandview2_CL_1_Cam_7,1/30/2023,Fox Squirrel,1,5,14
Grandview2_CL_1_Cam_7,1/30/2023,Bird,1,5,14
Grandview2_CL_1_Cam_8,1/30/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_8,1/30/2023,Raccoon,1,5,14
Grandview2_CL_1_Cam_8,1/30/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_8,1/30/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/30/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_9,1/30/2023,Armadillo,1,5,14
Grandview2_CL_1_Cam_9,1/30/2023,Armadillo,1,5,14
Grandview2_CL_1_Cam_9,1/30/2023,Bird,1,5,14
Palmetto_CL_1_Cam_5,1/30/2023,White-tailed Deer,1,5,14
Palmetto_CL_1_Cam_5,1/30/2023,White-tailed Deer,1,5,14
Palmetto_CL_1_Cam_5,1/30/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/30/2023,Opossum,1,5,14
Research_CL_1_Cam_1,1/30/2023,Gray Fox,1,5,14
Research_CL_1_Cam_1,1/30/2023,White-tailed Deer,4,5,14
Research_CL_1_Cam_1,1/30/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/30/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_1,1/30/2023,White-tailed Deer,2,5,14
Research_CL_1_Cam_1,1/30/2023,Cottontail,1,5,14
Research_CL_1_Cam_2,1/30/2023,Armadillo,1,5,14
Research_CL_1_Cam_2,1/30/2023,Armadillo,1,5,14
Research_CL_1_Cam_2,1/30/2023,Armadillo,1,5,14
Research_CL_1_Cam_2,1/30/2023,Raccoon,1,5,14
Research_CL_1_Cam_2,1/30/2023,Raccoon,1,5,14
Research_CL_1_Cam_2,1/30/2023,Armadillo,1,5,14
Research_CL_1_Cam_2,1/30/2023,Armadillo,1,5,14
Research_CL_1_Cam_5,1/30/2023,Cottontail,1,5,14
Research_CL_1_Cam_5,1/30/2023,Cottontail,1,5,14
Research_CL_1_Cam_8,1/30/2023,Coyote,1,5,14
Sandhills2_CL_1_Cam_1,1/30/2023,Mouse,1,5,14
Sandhills2_CL_1_Cam_6,1/30/2023,White-tailed Deer,1,5,14
Sandhills2_CL_1_Cam_5,1/30/2023,Gray Squirrel,1,5,14
Sandhills2_CL_1_Cam_5,1/30/2023,Gray Squirrel,1,5,14
Sandhills2_CL_1_Cam_5,1/30/2023,Gray Squirrel,1,5,14
Sandhills2_CL_1_Cam_5,1/30/2023,Bobcat,1,5,14
Stone2_CL_1_Cam_3,1/30/2023,White-tailed Deer,1,5,14
Stone2_CL_1_Cam_6,1/30/2023,Bird,1,5,14
Grandview2_CL_1_Cam_12,1/31/2023,White-tailed Deer,1,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Cottontail,2,5,14
Grandview2_CL_1_Cam_15,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_7,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_7,1/31/2023,Bird,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Cottontail,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Rat,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Opossum,1,5,14
Grandview2_CL_1_Cam_8,1/31/2023,Mouse,1,5,14
Grandview2_CL_1_Cam_9,1/31/2023,Bird,1,5,14
Grandview2_CL_1_Cam_9,1/31/2023,Bird,1,5,14
Grandview2_CL_1_Cam_9,1/31/2023,Bird,1,5,14
Nacatoch2_CL_1_Cam_1,1/31/2023,Gray Squirrel,1,5,14
Nacatoch2_CL_1_Cam_1,1/31/2023,Bobcat,1,5,14
Palmetto_CL_1_Cam_5,1/31/2023,White-tailed Deer,1,5,14
Palmetto_CL_1_Cam_6,1/31/2023,Gray Squirrel,1,5,14
Research_CL_1_Cam_1,1/31/2023,Cottontail,1,5,14
Research_CL_1_Cam_1,1/31/2023,White-tailed Deer,1,5,14
Research_CL_1_Cam_2,1/31/2023,Armadillo,1,5,14
Research_CL_1_Cam_5,1/31/2023,Cottontail,1,5,14
Research_CL_1_Cam_5,1/31/2023,Cottontail,1,5,14
Research_CL_1_Cam_5,1/31/2023,Striped Skunk,1,5,14
Research_CL_1_Cam_5,1/31/2023,Striped Skunk,1,5,14
Research_CL_1_Cam_5,1/31/2023,Mouse,1,5,14
Sandhills2_CL_1_Cam_6,1/31/2023,White-tailed Deer,1,5,14
Saratoga2_CL_1_Cam_1,1/31/2023,Flying Squirrel,1,5,14
Saratoga2_CL_1_Cam_6,1/31/2023,White-tailed Deer,1,5,14
Stone2_CL_1_Cam_2,1/31/2023,Gray Squirrel,1,5,14
Stone2_CL_1_Cam_3,1/31/2023,White-tailed Deer,1,5,14
Stone2_CL_1_Cam_3,1/31/2023,White-tailed Deer,1,5,14
Stone2_CL_1_Cam_3,1/31/2023,Coyote,1,5,14
Stone2_CL_1_Cam_3,1/31/2023,Coyote,1,5,14
Stone2_CL_1_Cam_3,1/31/2023,Coyote,1,5,14
Stone2_CL_1_Cam_4,1/31/2023,White-tailed Deer,1,5,14
